Datetime;Resolution code;Region;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor
2023-01-01T00:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T00:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T00:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T00:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T01:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T01:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T01:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T01:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T02:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T02:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T02:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T02:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T03:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T03:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T03:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T03:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T04:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T04:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T04:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T04:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T05:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T05:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T05:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T05:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T06:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T06:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T06:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T06:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T07:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T07:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T07:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T07:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T08:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T08:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T08:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T08:45:00+01:00;PT15M;Flanders;0.014;4.27;3.269;5.523;2.823;0.78;4.247;3.002;1.993;4.158;6.532;1.543;7.228;4576.242;0.0
2023-01-01T09:00:00+01:00;PT15M;Flanders;5.499;18.446;14.462;24.487;13.246;3.358;21.075;14.463;7.876;22.33;54.923;6.198;64.376;4576.242;0.12
2023-01-01T09:15:00+01:00;PT15M;Flanders;28.582;43.008;33.183;63.485;31.916;7.901;55.061;35.934;17.779;60.726;167.641;13.927;198.136;4576.242;0.625
2023-01-01T09:30:00+01:00;PT15M;Flanders;68.92;75.228;56.585;121.726;57.043;13.444;106.539;64.861;30.069;117.696;314.227;23.47;369.24;4576.242;1.506
2023-01-01T09:45:00+01:00;PT15M;Flanders;115.339;114.361;82.932;189.89;87.64;19.589;171.414;98.997;44.34;188.794;462.384;34.126;539.323;4576.242;2.52
2023-01-01T10:00:00+01:00;PT15M;Flanders;144.058;150.222;102.539;281.643;122.009;26.033;243.365;136.068;60.452;266.351;610.391;45.502;706.084;4576.242;3.148
2023-01-01T10:15:00+01:00;PT15M;Flanders;171.132;197.856;135.527;365.269;157.898;32.502;317.09;174.17;76.781;344.425;755.346;56.98;865.78;4576.242;3.74
2023-01-01T10:30:00+01:00;PT15M;Flanders;221.544;245.643;171.882;446.568;191.045;39.735;379.038;208.429;95.581;410.872;911.512;69.216;1034.118;4576.242;4.841
2023-01-01T10:45:00+01:00;PT15M;Flanders;281.399;293.052;208.379;526.722;219.093;47.524;423.607;234.776;113.834;460.007;1071.209;81.57;1209.763;4576.242;6.149
2023-01-01T11:00:00+01:00;PT15M;Flanders;369.746;328.688;220.904;632.104;244.078;54.746;462.523;256.152;126.997;502.82;1213.008;92.907;1369.744;4576.242;8.08
2023-01-01T11:15:00+01:00;PT15M;Flanders;499.04;377.68;250.878;701.695;267.388;61.335;503.582;275.884;134.011;550.236;1337.049;103.803;1510.596;4576.242;10.905
2023-01-01T11:30:00+01:00;PT15M;Flanders;590.958;395.073;260.72;736.529;282.85;68.199;529.06;281.725;140.546;557.588;1439.11;113.409;1625.899;4576.242;12.914
2023-01-01T11:45:00+01:00;PT15M;Flanders;625.936;375.573;241.182;728.625;292.354;75.327;548.44;274.598;149.046;526.669;1517.972;121.056;1716.272;4576.242;13.678
2023-01-01T12:00:00+01:00;PT15M;Flanders;587.068;484.847;358.897;741.55;302.288;80.091;578.124;266.778;154.801;504.611;1578.182;126.587;1790.732;4576.242;12.829
2023-01-01T12:15:00+01:00;PT15M;Flanders;590.115;456.992;344.496;731.978;312.104;83.648;606.594;259.882;157.892;496.617;1618.836;130.018;1846.159;4576.242;12.895
2023-01-01T12:30:00+01:00;PT15M;Flanders;570.535;425.809;321.532;708.455;306.302;85.22;597.373;249.117;159.881;470.159;1636.229;131.601;1873.73;4576.242;12.467
2023-01-01T12:45:00+01:00;PT15M;Flanders;537.619;390.707;300.014;659.674;281.286;84.306;553.048;232.416;160.671;420.291;1631.942;131.133;1878.114;4576.242;11.748
2023-01-01T13:00:00+01:00;PT15M;Flanders;485.466;455.411;368.28;710.65;254.31;81.477;511.196;215.965;153.938;381.978;1611.87;128.85;1866.651;4576.242;10.608
2023-01-01T13:15:00+01:00;PT15M;Flanders;382.829;409.064;317.983;647.769;228.869;74.746;472.867;201.43;142.288;358.143;1574.457;124.51;1843.015;4576.242;8.366
2023-01-01T13:30:00+01:00;PT15M;Flanders;338.694;356.924;274.396;589.243;200.298;66.692;409.961;180.237;127.25;329.584;1517.578;118.463;1798.224;4576.242;7.401
2023-01-01T13:45:00+01:00;PT15M;Flanders;331.117;303.577;242.519;546.519;170.894;60.248;328.322;151.413;109.584;289.494;1445.184;111.466;1728.479;4576.242;7.236
2023-01-01T14:00:00+01:00;PT15M;Flanders;301.757;263.031;213.703;530.105;146.083;53.468;260.849;124.198;90.328;258.008;1353.307;102.646;1634.762;4576.242;6.594
2023-01-01T14:15:00+01:00;PT15M;Flanders;230.7;224.053;184.137;485.756;125.522;46.816;208.296;101.134;71.352;228.523;1243.433;92.419;1518.115;4576.242;5.041
2023-01-01T14:30:00+01:00;PT15M;Flanders;180.562;190.696;156.178;431.803;109.049;40.725;176.019;84.325;57.383;199.304;1113.792;81.401;1372.199;4576.242;3.946
2023-01-01T14:45:00+01:00;PT15M;Flanders;145.543;162.197;133.062;375.985;93.855;35.179;149.834;72.466;48.987;169.585;968.309;70.296;1189.761;4576.242;3.18
2023-01-01T15:00:00+01:00;PT15M;Flanders;124.662;137.237;114.194;317.215;77.717;29.506;122.003;60.973;41.315;138.099;816.09;58.811;1002.086;4576.242;2.724
2023-01-01T15:15:00+01:00;PT15M;Flanders;87.232;105.087;87.966;248.566;62.017;23.847;95.607;49.482;33.381;108.458;664.954;47.421;823.217;4576.242;1.906
2023-01-01T15:30:00+01:00;PT15M;Flanders;51.154;77.551;65.392;184.472;47.478;18.493;71.722;38.37;25.83;81.268;521.523;36.677;647.439;4576.242;1.118
2023-01-01T15:45:00+01:00;PT15M;Flanders;27.091;54.114;45.639;121.808;33.862;13.288;50.622;27.579;18.468;56.663;373.283;26.225;462.525;4576.242;0.592
2023-01-01T16:00:00+01:00;PT15M;Flanders;13.217;30.524;21.066;58.697;21.565;8.466;32.196;17.608;11.659;35.684;220.006;16.617;271.151;4576.242;0.289
2023-01-01T16:15:00+01:00;PT15M;Flanders;2.254;15.169;10.508;25.298;10.798;4.22;16.031;8.746;5.679;17.449;85.5;8.148;104.737;4576.242;0.049
2023-01-01T16:30:00+01:00;PT15M;Flanders;0.518;3.986;2.785;6.415;2.908;1.139;4.242;2.323;1.473;4.541;13.595;2.121;16.275;4576.242;0.011
2023-01-01T16:45:00+01:00;PT15M;Flanders;0.264;0.015;0.012;0.025;0.015;0.004;0.017;0.013;0.005;0.018;0.054;0.014;0.066;4576.242;0.006
2023-01-01T17:00:00+01:00;PT15M;Flanders;0.106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.002
2023-01-01T17:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T17:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T17:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T18:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T18:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T18:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T18:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T19:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T19:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T19:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T19:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T20:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T20:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T20:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T20:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T21:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T21:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T21:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T21:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T22:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T22:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T22:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T22:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T23:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T23:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T23:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-01T23:45:00+01:00;PT15M;Flanders;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;
2023-01-02T00:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T00:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T00:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T00:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T01:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T01:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T01:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T01:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T02:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T02:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T02:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T02:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T03:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T03:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T03:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T03:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T04:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T04:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T04:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T04:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T05:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T05:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T05:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T05:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T06:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T06:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T06:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T06:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T07:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T07:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T07:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T07:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T08:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T08:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T08:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.242;0.0
2023-01-02T08:45:00+01:00;PT15M;Flanders;0.0;1.293;0.827;6.02;1.589;0.34;2.543;1.416;0.663;3.243;1.914;1.156;9.417;4576.242;0.0
2023-01-02T09:00:00+01:00;PT15M;Flanders;5.179;6.756;3.781;17.185;7.845;1.161;14.24;6.592;2.51;14.062;8.839;4.902;76.544;4576.242;0.113
2023-01-02T09:15:00+01:00;PT15M;Flanders;20.207;15.558;8.717;40.457;20.112;2.403;43.043;15.297;5.364;32.977;20.047;11.206;203.622;4576.242;0.442
2023-01-02T09:30:00+01:00;PT15M;Flanders;48.269;26.049;14.734;71.199;36.567;3.933;85.807;25.717;8.822;57.751;33.36;18.876;340.577;4576.242;1.055
2023-01-02T09:45:00+01:00;PT15M;Flanders;83.972;37.577;21.389;107.259;54.951;5.705;133.53;37.63;12.714;87.737;48.016;27.478;475.121;4576.242;1.835
2023-01-02T10:00:00+01:00;PT15M;Flanders;127.748;51.948;29.868;147.91;74.055;7.684;183.29;50.594;16.867;121.062;63.422;36.733;608.262;4576.242;2.792
2023-01-02T10:15:00+01:00;PT15M;Flanders;172.549;64.25;36.645;186.303;93.235;9.731;233.943;63.862;21.068;155.272;78.952;46.183;729.459;4576.242;3.771
2023-01-02T10:30:00+01:00;PT15M;Flanders;221.04;77.854;44.412;226.747;112.988;12.243;285.148;77.639;25.749;191.885;94.531;56.039;855.734;4576.242;4.83
2023-01-02T10:45:00+01:00;PT15M;Flanders;267.317;92.706;52.503;266.566;132.422;14.796;338.632;91.198;30.12;231.778;108.936;65.72;981.155;4576.242;5.841
2023-01-02T11:00:00+01:00;PT15M;Flanders;272.406;187.562;139.61;381.413;150.594;16.938;397.376;103.719;32.821;271.631;121.962;74.436;1094.802;4576.242;5.953
2023-01-02T11:15:00+01:00;PT15M;Flanders;293.958;197.653;139.122;409.841;168.155;18.692;461.826;115.648;33.615;314.169;134.346;82.118;1201.983;4576.242;6.424
2023-01-02T11:30:00+01:00;PT15M;Flanders;325.683;207.207;140.13;435.636;186.877;21.211;511.293;127.098;36.616;339.185;141.364;88.725;1294.641;4576.242;7.117
2023-01-02T11:45:00+01:00;PT15M;Flanders;311.129;213.938;141.727;452.743;207.647;23.526;558.607;139.319;42.009;348.393;142.815;93.981;1367.087;4576.242;6.799
2023-01-02T12:00:00+01:00;PT15M;Flanders;293.829;296.231;207.764;533.774;229.9;24.327;627.807;152.356;44.963;374.551;143.249;97.612;1417.921;4576.242;6.421
2023-01-02T12:15:00+01:00;PT15M;Flanders;287.81;295.413;197.875;537.89;254.163;23.763;720.443;166.889;46.228;409.493;142.168;99.709;1447.326;4576.242;6.289
2023-01-02T12:30:00+01:00;PT15M;Flanders;295.244;295.556;189.435;535.163;273.982;22.805;774.353;179.534;57.39;418.278;141.37;100.439;1458.162;4576.242;6.452
2023-01-02T12:45:00+01:00;PT15M;Flanders;291.539;295.849;181.805;522.986;289.04;21.382;785.779;189.716;71.296;409.248;141.225;99.593;1449.154;4576.242;6.371
2023-01-02T13:00:00+01:00;PT15M;Flanders;273.827;307.134;177.489;498.292;304.442;19.495;814.331;201.276;77.067;421.76;139.958;97.53;1424.99;4576.242;5.984
2023-01-02T13:15:00+01:00;PT15M;Flanders;262.309;311.275;162.362;490.089;318.933;16.981;851.857;213.789;77.755;450.796;137.372;93.784;1382.47;4576.242;5.732
2023-01-02T13:30:00+01:00;PT15M;Flanders;287.167;314.32;153.338;479.507;320.479;15.06;848.641;219.934;80.702;448.718;133.182;88.627;1322.661;4576.242;6.275
2023-01-02T13:45:00+01:00;PT15M;Flanders;333.845;318.648;149.202;471.871;310.031;13.446;809.562;221.01;82.983;422.859;128.003;83.021;1253.421;4576.242;7.295
2023-01-02T14:00:00+01:00;PT15M;Flanders;349.348;260.157;131.379;392.243;297.487;11.452;765.474;223.83;80.25;435.198;121.717;76.488;1167.013;4576.242;7.634
2023-01-02T14:15:00+01:00;PT15M;Flanders;376.269;267.633;116.901;412.363;283.186;9.043;714.146;227.843;72.09;470.173;114.135;68.948;1065.732;4576.242;8.222
2023-01-02T14:30:00+01:00;PT15M;Flanders;351.494;256.692;99.586;410.647;261.03;7.024;649.497;218.403;61.3;463.879;103.053;60.735;956.128;4576.242;7.681
2023-01-02T14:45:00+01:00;PT15M;Flanders;302.759;223.433;82.588;361.573;227.976;5.926;566.476;191.608;52.603;405.04;89.038;52.87;847.254;4576.242;6.616
